,date,analysed_days,is_holiday,line_id,route_id,segment,hour,h_travel_t,h_sch_t,h_traffic_t,h_boarding_t,s_t_in_motion,s_total_t,adj_sch_t,h_avg_speed,s_speed
46033,2025/4/21,7,FALSE,TM25,TM86,TM0694_TM2110,19,52,60,5,15,28,45,60,35,39
46034,2025/4/21,7,FALSE,TM25,TM86,TM2110_TM0639,19,64,60,7,21,39,60,60,39,43
46035,2025/4/21,7,FALSE,TM25,TM86,TM0639_TM0589,19,99,120,7,13,59,75,60,35,40
46036,2025/4/21,7,FALSE,TM25,TM86,TM0589_TM0880,19,91,60,6,11,66,90,60,35,37
46037,2025/4/21,7,FALSE,TM25,TM86,TM0880_TM0891,19,96,120,17,20,59,90,120,33,40
46038,2025/4/21,7,FALSE,TM25,TM86,TM0891_TM0348,19,109,120,30,37,56,120,120,30,35
46039,2025/4/21,7,FALSE,TM25,TM86,TM0348_TM2103,19,119,120,5,16,57,75,60,32,37
46040,2025/4/21,7,FALSE,TM25,TM86,TM2103_TM2261,19,71,60,6,29,42,75,60,33,40
46041,2025/4/21,7,FALSE,TM25,TM86,TM2261_TM0851,19,194,120,57,0,92,120,120,22,26
46042,2025/4/21,7,FALSE,TM25,TM86,TM1721_TM1284,20,52,60,13,29,31,60,60,19,24
46043,2025/4/21,7,FALSE,TM25,TM86,TM1284_TM1280,20,76,60,15,15,29,60,60,16,18
46044,2025/4/21,7,FALSE,TM25,TM86,TM1280_TM1298,20,54,60,5,15,32,45,60,30,35
46045,2025/4/21,7,FALSE,TM25,TM86,TM1298_TM0758,20,89,120,8,27,61,90,120,25,29
46046,2025/4/21,7,FALSE,TM25,TM86,TM0758_TM0273,20,86,60,6,21,48,75,60,40,45
46047,2025/4/21,7,FALSE,TM25,TM86,TM0273_TM0645,20,92,60,19,14,45,75,60,27,33
46048,2025/4/21,7,FALSE,TM25,TM86,TM0645_TM0694,20,52,60,5,15,33,60,60,35,39
46049,2025/4/21,7,FALSE,TM25,TM86,TM0694_TM2110,20,53,60,5,16,28,45,60,35,39
46050,2025/4/21,7,FALSE,TM25,TM86,TM2110_TM0639,20,64,60,6,20,39,60,60,39,43
46051,2025/4/21,7,FALSE,TM25,TM86,TM0639_TM0589,20,102,120,8,12,59,75,60,33,40
46052,2025/4/21,7,FALSE,TM25,TM86,TM0589_TM0880,20,90,60,5,9,66,75,60,34,37
46053,2025/4/21,7,FALSE,TM25,TM86,TM0880_TM0891,20,94,120,16,20,59,90,120,34,40
46054,2025/4/21,7,FALSE,TM25,TM86,TM0891_TM0348,20,103,120,26,32,56,120,120,31,35
46055,2025/4/21,7,FALSE,TM25,TM86,TM0348_TM2103,20,118,120,7,14,57,75,60,31,37
46056,2025/4/21,7,FALSE,TM25,TM86,TM2103_TM2261,20,70,60,5,32,42,75,60,33,40
46057,2025/4/21,7,FALSE,TM25,TM86,TM2261_TM0851,20,179,120,47,0,92,120,120,23,26
46058,2025/4/21,7,FALSE,TM25,TM86,TM1721_TM1284,21,52,60,14,35,31,60,60,20,24
46059,2025/4/21,7,FALSE,TM25,TM86,TM1284_TM1280,21,87,60,20,15,29,60,60,16,18
46060,2025/4/21,7,FALSE,TM25,TM86,TM1280_TM1298,21,55,60,5,15,32,45,60,29,35
46061,2025/4/21,7,FALSE,TM25,TM86,TM1298_TM0758,21,90,120,6,23,61,90,120,25,29
46062,2025/4/21,7,FALSE,TM25,TM86,TM0758_TM0273,21,88,60,5,25,48,75,60,39,45
46063,2025/4/21,7,FALSE,TM25,TM86,TM0273_TM0645,21,104,60,24,14,45,90,60,27,33
46064,2025/4/21,7,FALSE,TM25,TM86,TM0645_TM0694,21,52,60,5,14,33,45,60,34,39
46065,2025/4/21,7,FALSE,TM25,TM86,TM0694_TM2110,21,52,60,5,14,28,45,60,34,39
46066,2025/4/21,7,FALSE,TM25,TM86,TM2110_TM0639,21,63,60,6,20,39,60,60,38,43
46067,2025/4/21,7,FALSE,TM25,TM86,TM0639_TM0589,21,101,120,6,11,59,75,60,33,40
46068,2025/4/21,7,FALSE,TM25,TM86,TM0589_TM0880,21,95,60,6,9,66,75,60,33,37
46069,2025/4/21,7,FALSE,TM25,TM86,TM0880_TM0891,21,99,120,20,20,59,105,120,32,40
46070,2025/4/21,7,FALSE,TM25,TM86,TM0891_TM0348,21,100,120,22,31,56,105,120,31,35
46071,2025/4/21,7,FALSE,TM25,TM86,TM0348_TM2103,21,119,120,6,14,57,75,60,30,37
46072,2025/4/21,7,FALSE,TM25,TM86,TM2103_TM2261,21,71,60,5,23,42,75,60,33,40
46073,2025/4/21,7,FALSE,TM25,TM86,TM2261_TM0851,21,163,120,43,0,99,120,120,24,24
46074,2025/4/21,7,FALSE,TM25,TM86,TM1721_TM1284,22,48,60,6,37,31,60,60,19,24
46075,2025/4/21,7,FALSE,TM25,TM86,TM1284_TM1280,22,86,60,14,14,29,60,60,15,18
46076,2025/4/21,7,FALSE,TM25,TM86,TM1280_TM1298,22,55,60,6,15,32,60,60,29,35
46077,2025/4/21,7,FALSE,TM25,TM86,TM1298_TM0758,22,89,120,5,22,61,90,60,25,29
46078,2025/4/21,7,FALSE,TM25,TM86,TM0758_TM0273,22,84,60,5,18,48,75,60,39,45
46079,2025/4/21,7,FALSE,TM25,TM86,TM0273_TM0645,22,89,60,19,15,45,75,60,27,33
46080,2025/4/21,7,FALSE,TM25,TM86,TM0645_TM0694,22,53,60,5,13,33,45,60,34,39
46081,2025/4/21,7,FALSE,TM25,TM86,TM0694_TM2110,22,51,60,6,14,28,45,60,35,39
46082,2025/4/21,7,FALSE,TM25,TM86,TM2110_TM0639,22,62,60,5,18,39,60,60,38,43
46083,2025/4/21,7,FALSE,TM25,TM86,TM0639_TM0589,22,99,120,5,12,59,75,60,33,40
46084,2025/4/21,7,FALSE,TM25,TM86,TM0589_TM0880,22,95,60,6,12,66,90,60,32,37
46085,2025/4/21,7,FALSE,TM25,TM86,TM0880_TM0891,22,96,120,14,25,59,105,120,33,40
46086,2025/4/21,7,FALSE,TM25,TM86,TM0891_TM0348,22,111,120,25,31,56,105,120,31,35
46087,2025/4/21,7,FALSE,TM25,TM86,TM0348_TM2103,22,119,120,5,15,57,75,60,29,37
46088,2025/4/21,7,FALSE,TM25,TM86,TM2103_TM2261,22,72,60,5,31,42,75,60,32,40
46089,2025/4/21,7,FALSE,TM25,TM86,TM2261_TM0851,22,161,120,31,0,99,120,120,24,24
46090,2025/4/21,7,FALSE,TM25,TM86,TM1721_TM1284,23,61,60,17,25,31,60,60,17,24
46091,2025/4/21,7,FALSE,TM25,TM86,TM1284_TM1280,23,78,60,18,14,29,60,60,15,18
46092,2025/4/21,7,FALSE,TM25,TM86,TM1280_TM1298,23,55,60,6,14,32,45,60,30,35
46093,2025/4/21,7,FALSE,TM25,TM86,TM1298_TM0758,23,87,120,7,20,61,90,60,25,29
46094,2025/4/21,7,FALSE,TM25,TM86,TM0758_TM0273,23,80,60,5,15,48,75,60,40,45
46095,2025/4/21,7,FALSE,TM25,TM86,TM0273_TM0645,23,82,60,16,13,45,75,60,28,33
46096,2025/4/21,7,FALSE,TM25,TM86,TM0645_TM0694,23,52,60,5,12,33,45,60,33,39
46097,2025/4/21,7,FALSE,TM25,TM86,TM0694_TM2110,23,51,60,5,14,28,45,60,34,39
46098,2025/4/21,7,FALSE,TM25,TM86,TM2110_TM0639,23,63,60,5,21,39,60,60,38,43
46099,2025/4/21,7,FALSE,TM25,TM86,TM0639_TM0589,23,105,120,8,13,59,75,60,33,40
46100,2025/4/21,7,FALSE,TM25,TM86,TM0589_TM0880,23,89,60,2,7,66,75,60,33,37
46101,2025/4/21,7,FALSE,TM25,TM86,TM0880_TM0891,23,94,120,15,21,59,90,120,33,40
46102,2025/4/21,7,FALSE,TM25,TM86,TM0891_TM0348,23,111,120,29,30,56,120,120,30,35
46103,2025/4/21,7,FALSE,TM25,TM86,TM0348_TM2103,23,121,120,8,15,57,75,60,30,37
46104,2025/4/21,7,FALSE,TM25,TM86,TM2103_TM2261,23,70,60,5,27,42,75,60,34,40
46105,2025/4/21,7,FALSE,TM25,TM86,TM2261_TM0851,23,150,120,31,0,92,120,120,25,26
46106,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,0,107,120,12,5,78,120,120,24,29
46107,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,0,43,60,0,0,31,30,60,36,44
46108,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,0,103,120,24,3,73,105,120,31,34
46109,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,0,53,60,5,36,43,90,60,35,43
46110,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,0,193,120,73,0,59,135,120,28,41
46111,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,4,47,60,5,11,45,60,60,47,47
46112,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,4,65,60,7,6,41,60,60,39,44
46113,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,4,40,60,5,8,27,45,60,37,40
46114,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,4,48,60,5,17,35,60,60,41,43
46115,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,4,50,60,5,23,26,60,60,33,37
46116,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,4,83,60,3,9,50,60,60,43,46
46117,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,5,102,120,9,9,78,120,120,25,29
46118,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,5,51,60,0,0,31,30,60,34,44
46119,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,5,129,120,49,11,73,135,120,30,34
46120,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,5,68,60,8,49,43,105,60,32,43
46121,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,5,124,120,7,36,59,105,120,37,41
46122,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,5,92,60,8,12,55,75,60,37,44
46123,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,5,71,60,5,21,45,75,60,38,47
46124,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,5,74,60,4,10,41,60,60,37,44
46125,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,5,47,60,5,8,27,45,60,33,40
46126,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,5,53,60,5,12,35,45,60,36,43
46127,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,5,52,60,6,14,26,45,60,29,37
46128,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,5,81,60,6,13,50,75,60,39,46
46129,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,5,56,60,5,11,32,45,60,34,41
46130,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,5,96,120,7,29,66,105,120,24,29
46131,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,5,90,60,18,19,35,75,60,16,19
46132,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,5,128,120,47,0,64,120,120,15,17
46133,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,6,110,120,14,12,78,120,120,24,29
46134,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,6,54,60,1,0,31,30,60,35,44
46135,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,6,143,120,59,12,73,150,120,27,34
46136,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,6,66,60,6,20,43,75,60,35,43
46137,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,6,101,120,14,29,59,105,120,35,41
46138,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,6,101,60,6,13,55,75,60,37,44
46139,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,6,69,60,8,13,45,60,60,42,47
46140,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,6,66,60,6,10,41,60,60,39,44
46141,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,6,48,60,6,11,27,45,60,34,40
46142,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,6,56,60,7,23,35,60,60,37,43
46143,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,6,61,60,5,17,26,45,60,31,37
46144,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,6,82,60,7,12,50,75,60,40,46
46145,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,6,54,60,7,13,32,45,60,34,41
46146,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,6,95,120,9,24,66,105,120,25,29
46147,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,6,83,60,17,14,35,60,60,15,19
46148,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,6,134,120,53,0,64,120,120,15,17
46149,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,7,118,120,19,14,78,120,120,23,29
46150,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,7,56,60,0,0,31,30,60,36,44
46151,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,7,151,120,70,16,73,165,120,28,34
46152,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,7,74,60,10,38,43,90,60,35,43
46153,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,7,120,120,19,24,59,105,120,37,41
46154,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,7,93,60,7,21,55,90,60,38,44
46155,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,7,74,60,7,35,45,90,60,41,47
46156,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,7,87,60,6,13,41,60,60,39,44
46157,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,7,50,60,6,14,27,45,60,35,40
46158,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,7,60,60,7,41,35,90,60,37,43
46159,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,7,82,60,9,23,26,60,60,29,37
46160,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,7,85,60,5,13,50,75,60,41,46
46161,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,7,56,60,7,16,32,60,60,35,41
46162,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,7,96,120,7,25,66,105,120,26,29
46163,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,7,78,60,9,15,35,60,60,15,19
46164,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,7,140,120,59,0,64,120,120,15,17
46165,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,8,139,120,37,13,78,120,120,22,29
46166,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,8,53,60,0,1,31,30,60,37,44
46167,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,8,154,120,70,16,73,165,120,28,34
46168,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,8,70,60,9,38,43,90,60,37,43
46169,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,8,117,120,15,29,59,105,120,37,41
46170,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,8,96,60,7,21,55,90,60,38,44
46171,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,8,76,60,7,46,45,105,60,42,47
46172,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,8,96,60,6,15,41,60,60,40,44
46173,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,8,51,60,6,15,27,45,60,35,40
46174,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,8,60,60,7,37,35,75,60,38,43
46175,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,8,74,60,7,25,26,60,60,30,37
46176,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,8,88,60,8,20,50,75,60,42,46
46177,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,8,61,60,6,18,32,60,60,35,41
46178,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,8,95,120,8,28,66,105,120,26,29
46179,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,8,74,120,10,19,35,60,60,17,19
46180,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,8,144,120,61,0,64,120,120,15,17
46181,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,9,125,120,24,9,78,120,120,23,29
46182,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,9,49,60,0,0,31,30,60,37,44
46183,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,9,136,120,58,14,73,150,120,30,34
46184,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,9,69,60,7,31,43,75,60,36,43
46185,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,9,114,120,17,30,59,105,120,36,41
46186,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,9,89,60,6,18,55,75,60,40,44
46187,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,9,70,60,5,29,45,75,60,43,47
46188,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,9,81,60,5,15,41,60,60,39,44
46189,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,9,54,60,6,14,27,45,60,34,40
46190,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,9,59,60,8,37,35,75,60,39,43
46191,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,9,77,60,7,24,26,60,60,28,37
46192,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,9,87,60,7,16,50,75,60,41,46
46193,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,9,60,60,5,16,32,60,60,35,41
46194,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,9,97,120,8,29,66,105,120,26,29
46195,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,9,82,120,16,19,35,75,60,16,19
46196,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,9,139,120,59,0,64,120,120,15,17
46197,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,10,124,120,23,13,78,120,120,23,29
46198,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,10,52,60,0,0,31,30,60,37,44
46199,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,10,151,120,70,14,85,165,120,29,29
46200,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,10,68,60,9,34,43,90,60,37,43
46201,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,10,114,120,14,28,59,105,120,35,41
46202,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,10,96,60,7,17,55,75,60,39,44
46203,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,10,71,60,6,27,45,75,60,42,47
46204,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,10,76,60,5,16,41,60,60,39,44
46205,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,10,52,60,5,13,27,45,60,35,40
46206,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,10,57,60,7,37,35,75,60,38,43
46207,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,10,74,60,7,24,26,60,60,30,37
46208,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,10,87,60,7,18,50,75,60,42,46
46209,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,10,61,60,7,16,32,60,60,34,41
46210,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,10,98,120,8,25,66,105,120,24,29
46211,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,10,81,120,15,17,35,60,60,16,19
46212,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,10,160,120,70,0,64,120,120,14,17
46213,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,11,131,120,34,12,78,120,120,24,29
46214,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,11,52,60,0,0,31,30,60,37,44
46215,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,11,144,120,61,15,73,150,120,29,34
46216,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,11,66,60,7,22,43,75,60,37,43
46217,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,11,105,120,15,24,59,105,120,36,41
46218,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,11,90,60,7,18,55,75,60,39,44
46219,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,11,71,60,6,37,45,90,60,42,47
46220,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,11,88,60,5,12,41,60,60,40,44
46221,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,11,49,60,6,13,27,45,60,35,40
46222,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,11,57,60,6,31,35,75,60,39,43
46223,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,11,76,60,12,21,26,60,60,30,37
46224,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,11,85,60,8,18,50,75,60,41,46
46225,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,11,61,60,6,15,32,60,60,34,41
46226,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,11,99,120,10,31,66,105,120,25,29
46227,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,11,81,120,9,19,35,60,60,16,19
46228,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,11,155,120,68,0,64,120,120,14,17
46229,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,12,131,120,31,13,78,120,120,23,29
46230,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,12,51,60,1,1,31,30,60,38,44
46231,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,12,152,120,73,14,85,165,120,29,29
46232,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,12,64,60,6,33,43,75,60,37,43
46233,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,12,116,120,18,27,59,105,120,36,41
46234,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,12,89,60,6,17,55,75,60,39,44
46235,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,12,72,60,7,33,45,90,60,42,47
46236,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,12,83,60,5,14,41,60,60,39,44
46237,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,12,50,60,5,13,27,45,60,35,40
46238,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,12,58,60,6,40,35,75,60,38,43
46239,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,12,75,60,7,23,26,60,60,29,37
46240,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,12,86,60,7,16,50,75,60,41,46
46241,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,12,59,60,7,16,32,60,60,36,41
46242,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,12,103,120,14,20,66,105,120,26,29
46243,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,12,75,120,10,20,35,60,60,16,19
46244,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,12,154,120,67,0,78,120,120,14,14
46245,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,13,128,120,32,13,78,120,120,23,29
46246,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,13,52,60,0,0,31,30,60,38,44
46247,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,13,138,120,64,13,73,150,120,30,34
46248,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,13,63,60,7,30,43,75,60,38,43
46249,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,13,110,120,17,32,59,105,120,37,41
46250,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,13,94,60,7,20,55,75,60,40,44
46251,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,13,72,60,6,33,45,90,60,42,47
46252,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,13,83,60,7,14,41,60,60,41,44
46253,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,13,49,60,6,14,27,45,60,36,40
46254,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,13,56,60,6,32,35,75,60,39,43
46255,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,13,72,60,10,24,26,60,60,30,37
46256,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,13,86,60,7,23,50,75,60,42,46
46257,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,13,66,60,7,15,32,60,60,35,41
46258,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,13,102,120,17,18,66,105,120,25,29
46259,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,13,79,120,21,19,35,75,60,16,19
46260,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,13,163,120,76,0,78,120,120,14,14
46261,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,14,129,120,30,13,78,120,120,23,29
46262,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,14,58,60,5,16,31,45,60,37,44
46263,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,14,200,120,102,14,88,210,180,28,28
46264,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,14,77,60,16,29,43,90,60,36,43
46265,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,14,121,120,25,30,59,120,120,35,41
46266,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,14,95,60,7,23,55,90,60,40,44
46267,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,14,75,60,8,28,45,75,60,43,47
46268,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,14,79,60,6,14,41,60,60,40,44
46269,2025/4/21,7,FALSE,TM25,TM85,TM2109_TM0693,14,50,60,5,11,27,45,60,35,40
46270,2025/4/21,7,FALSE,TM25,TM85,TM0693_TM0644,14,57,60,7,38,35,75,60,38,43
46271,2025/4/21,7,FALSE,TM25,TM85,TM0644_TM0274,14,77,60,9,26,26,60,60,30,37
46272,2025/4/21,7,FALSE,TM25,TM85,TM0274_TM0759,14,87,60,6,21,50,75,60,41,46
46273,2025/4/21,7,FALSE,TM25,TM85,TM0759_TM1299,14,65,60,6,14,32,45,60,35,41
46274,2025/4/21,7,FALSE,TM25,TM85,TM1299_TM1279,14,105,120,19,20,66,105,120,25,29
46275,2025/4/21,7,FALSE,TM25,TM85,TM1279_TM1283,14,76,120,19,20,35,75,60,16,19
46276,2025/4/21,7,FALSE,TM25,TM85,TM1283_TM1720,14,153,120,66,0,64,120,120,14,17
46277,2025/4/21,7,FALSE,TM25,TM85,TM0852_TM2260,15,123,120,24,13,78,120,120,23,29
46278,2025/4/21,7,FALSE,TM25,TM85,TM2260_TM2104,15,53,60,0,1,31,30,60,37,44
46279,2025/4/21,7,FALSE,TM25,TM85,TM2104_TM0349,15,148,120,69,14,85,165,120,29,29
46280,2025/4/21,7,FALSE,TM25,TM85,TM0349_TM0892,15,66,60,9,33,43,90,60,38,43
46281,2025/4/21,7,FALSE,TM25,TM85,TM0892_TM0879,15,113,120,15,32,59,105,120,36,41
46282,2025/4/21,7,FALSE,TM25,TM85,TM0879_TM0590,15,100,60,11,20,55,90,60,40,44
46283,2025/4/21,7,FALSE,TM25,TM85,TM0590_TM0640,15,74,60,6,24,45,75,60,43,47
46284,2025/4/21,7,FALSE,TM25,TM85,TM0640_TM2109,15,72,60,7,13,41,60,60,41,44
